timestamp,date_iso,open,high,low,close,volume
1557820800000,2019-05-14T08:00:00.000Z,8321.66000000,8366.00000000,7910.99000000,8059.98000000,16687.86657900
1557835200000,2019-05-14T12:00:00.000Z,8057.18000000,8205.00000000,7935.00000000,7950.00000000,11718.50933300
1557849600000,2019-05-14T16:00:00.000Z,7950.00000000,8048.00000000,7659.42000000,7740.75000000,14580.58550000
1557864000000,2019-05-14T20:00:00.000Z,7738.25000000,7999.99000000,7599.56000000,7947.56000000,9925.18927100
1557878400000,2019-05-15T00:00:00.000Z,7945.26000000,8116.28000000,7883.38000000,7946.71000000,7684.29632300
1557921600000,2019-05-15T12:00:00.000Z,7946.71000000,8047.00000000,7850.00000000,7991.95000000,6873.87144900
1557936000000,2019-05-15T16:00:00.000Z,7993.74000000,8240.00000000,7905.59000000,8167.00000000,14237.24938400
1557950400000,2019-05-15T20:00:00.000Z,8167.00000000,8249.00000000,8044.11000000,8169.87000000,9088.91005500
1557964800000,2019-05-16T00:00:00.000Z,8169.08000000,8320.00000000,8137.68000000,8233.98000000,14288.18047600
1557979200000,2019-05-16T04:00:00.000Z,8235.00000000,8235.00000000,7870.01000000,8019.37000000,14962.55759400
1557993600000,2019-05-16T08:00:00.000Z,8018.61000000,8079.00000000,7767.00000000,7870.00000000,12952.15262100
1558008000000,2019-05-16T12:00:00.000Z,7870.00000000,8030.91000000,7725.00000000,8006.67000000,10668.49365700
1558022400000,2019-05-16T16:00:00.000Z,8008.56000000,8034.69000000,7790.02000000,7858.68000000,8428.62810600
1558036800000,2019-05-16T20:00:00.000Z,7856.75000000,7960.00000000,7705.00000000,7866.59000000,8330.50154200
1558051200000,2019-05-17T00:00:00.000Z,7868.67000000,7925.00000000,7000.00000000,7344.03000000,24251.29123400
1558065600000,2019-05-17T04:00:00.000Z,7343.94000000,7490.00000000,7150.33000000,7298.93000000,17724.26355900
1558080000000,2019-05-17T08:00:00.000Z,7299.87000000,7325.54000000,7056.00000000,7150.19000000,10564.71225500
1558094400000,2019-05-17T12:00:00.000Z,7154.18000000,7277.00000000,6913.00000000,7094.43000000,14614.15975600
1558108800000,2019-05-17T16:00:00.000Z,7096.02000000,7219.94000000,6980.02000000,7136.72000000,11613.51130200
1558123200000,2019-05-17T20:00:00.000Z,7135.73000000,7375.00000000,7070.00000000,7355.26000000,9984.07005300
1558137600000,2019-05-18T00:00:00.000Z,7355.28000000,7434.61000000,7227.00000000,7361.30000000,8114.50066500
1558152000000,2019-05-18T04:00:00.000Z,7358.04000000,7458.00000000,7279.20000000,7302.99000000,8568.64333100
1558166400000,2019-05-18T08:00:00.000Z,7309.01000000,7374.00000000,7156.61000000,7304.51000000,6363.53526900
1558180800000,2019-05-18T12:00:00.000Z,7305.09000000,7393.01000000,7256.63000000,7344.00000000,5332.56785300
1558195200000,2019-05-18T16:00:00.000Z,7344.00000000,7375.22000000,7230.00000000,7237.98000000,4964.46887100
1558209600000,2019-05-18T20:00:00.000Z,7237.98000000,7343.99000000,7230.00000000,7257.45000000,3711.22879000
1558224000000,2019-05-19T00:00:00.000Z,7257.32000000,7931.51000000,7243.08000000,7903.22000000,16856.33304500
1558238400000,2019-05-19T04:00:00.000Z,7904.00000000,7997.00000000,7815.97000000,7907.22000000,10170.66951300
1558252800000,2019-05-19T08:00:00.000Z,7909.14000000,8092.90000000,7867.65000000,7964.41000000,11118.30182600
1558267200000,2019-05-19T12:00:00.000Z,7961.72000000,7991.18000000,7765.00000000,7962.78000000,10048.71262700
1558281600000,2019-05-19T16:00:00.000Z,7961.19000000,8049.00000000,7850.99000000,7952.48000000,5720.41993100
1558296000000,2019-05-19T20:00:00.000Z,7951.70000000,8275.09000000,7892.46000000,8148.48000000,11663.00511600
1558310400000,2019-05-20T00:00:00.000Z,8147.94000000,8156.03000000,7780.00000000,8030.04000000,13530.17737500
1558324800000,2019-05-20T04:00:00.000Z,8030.04000000,8109.81000000,7829.79000000,7871.41000000,8338.00608900
1558339200000,2019-05-20T08:00:00.000Z,7870.01000000,7939.04000000,7777.77000000,7835.87000000,7747.22113400
1558353600000,2019-05-20T12:00:00.000Z,7832.50000000,7896.40000000,7553.00000000,7834.51000000,13735.90859300
1558368000000,2019-05-20T16:00:00.000Z,7833.71000000,7880.92000000,7672.78000000,7801.00000000,11057.59890300
1558382400000,2019-05-20T20:00:00.000Z,7802.09000000,8080.00000000,7778.00000000,7938.15000000,11450.29647000
1558396800000,2019-05-21T00:00:00.000Z,7937.16000000,7998.00000000,7800.00000000,7889.07000000,8156.26832900
1558411200000,2019-05-21T04:00:00.000Z,7889.09000000,7942.00000000,7790.05000000,7895.06000000,8805.71025600
1558425600000,2019-05-21T08:00:00.000Z,7895.02000000,7980.90000000,7771.00000000,7848.37000000,7395.90060600
1558440000000,2019-05-21T12:00:00.000Z,7847.92000000,7971.00000000,7793.38000000,7890.49000000,10532.91462500
1558454400000,2019-05-21T16:00:00.000Z,7890.62000000,8005.12000000,7852.90000000,7966.45000000,9656.89168400
1558468800000,2019-05-21T20:00:00.000Z,7966.44000000,8042.32000000,7865.20000000,7904.87000000,7754.06674700
1558483200000,2019-05-22T00:00:00.000Z,7904.48000000,7988.00000000,7882.95000000,7895.17000000,5816.49959200
1558497600000,2019-05-22T04:00:00.000Z,7895.35000000,7936.00000000,7830.23000000,7882.22000000,4919.18971600
1558512000000,2019-05-22T08:00:00.000Z,7881.19000000,7924.97000000,7730.00000000,7802.31000000,7870.05348400
1558526400000,2019-05-22T12:00:00.000Z,7802.95000000,8016.00000000,7760.00000000,7939.60000000,9048.92361500
1558540800000,2019-05-22T16:00:00.000Z,7939.96000000,7948.97000000,7835.48000000,7901.69000000,5515.68801200
1558555200000,2019-05-22T20:00:00.000Z,7901.20000000,7917.68000000,7465.00000000,7628.43000000,15966.64017000
1558569600000,2019-05-23T00:00:00.000Z,7627.80000000,7685.60000000,7533.00000000,7660.98000000,8883.36121400
1558584000000,2019-05-23T04:00:00.000Z,7661.45000000,7683.52000000,7547.33000000,7587.89000000,8251.13941100
1558598400000,2019-05-23T08:00:00.000Z,7587.88000000,7645.00000000,7461.00000000,7589.10000000,8653.71102700
1558612800000,2019-05-23T12:00:00.000Z,7588.04000000,7808.88000000,7552.53000000,7754.09000000,8746.43745600
1558627200000,2019-05-23T16:00:00.000Z,7754.07000000,7849.00000000,7702.00000000,7759.18000000,6422.94545500
1558641600000,2019-05-23T20:00:00.000Z,7759.16000000,7940.98000000,7745.70000000,7851.51000000,8690.59013800
1558656000000,2019-05-24T00:00:00.000Z,7849.95000000,7910.00000000,7800.00000000,7847.08000000,5684.36329200
